Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_linear	adjusted_surp_linear	adjusted_prob_linear	expected_surp_gam	adjusted_surp	adjusted_prob
5442	2	to	617	False	FacebookAI/roberta-base	0.9967997074127196	0.0046244175173342	2	309	buckle_meaning1_syn2	expected	She had to buckle her seatbelt before the car moved.	3	3042375	14.928149347056001	0.8382667804615807	-0.8336423629442464	2.3016870704592205	0.38789303629230476	-0.38326861877497054	1.4670720602436937
5443	3	buckle	617	False	FacebookAI/roberta-base	0.3124199509620666	1.6784414052963257	3	309	buckle_meaning1_syn2	expected	She had to buckle her seatbelt before the car moved.	3	516	6.248042874508429	6.270524710059393	-4.592083304763067	98.69983796667539	6.970289388007446	-5.29184798271112	198.7102995144963
5444	4	her	617	False	FacebookAI/roberta-base	0.9028269052505492	0.1474786847829818	4	309	buckle_meaning1_syn2	expected	She had to buckle her seatbelt before the car moved.	3	267907	12.498398916975606	2.3588738239917806	-2.2113951392087987	9.128442961999937	2.147748472596769	-2.000269787813787	7.391049845153654
5445	5	seatbelt	617	False	FacebookAI/roberta-base	0.3805949091911316	1.4804973900318146	5	309	buckle_meaning1_syn2	expected	She had to buckle her seatbelt before the car moved.	3	61	4.127134385045092	7.597849668143355	-6.11735227811154	453.6619322841899	5.846861827872997	-4.366364437841183	78.75678540297734
5446	6	before	617	False	FacebookAI/roberta-base	0.0223083458840847	5.486272811889648	6	309	buckle_meaning1_syn2	expected	She had to buckle her seatbelt before the car moved.	3	102229	11.53498045575106	2.9618085451337386	2.52446426675591	0.0801012141771706	2.2432928057027937	3.242980006186855	0.03904736017293115
5447	7	the	617	False	FacebookAI/roberta-base	0.9667237401008606	0.048824418336153	7	309	buckle_meaning1_syn2	expected	She had to buckle her seatbelt before the car moved.	3	6500900	15.687451340644257	0.36307396011145876	-0.31424954177530573	1.36923137434711	0.6392157956081483	-0.5903913772719953	1.8046945936446301
5448	8	car	617	False	FacebookAI/roberta-base	0.3339204788208008	1.5824235677719116	8	309	buckle_meaning1_syn2	expected	She had to buckle her seatbelt before the car moved.	3	27027	10.204628644672065	3.794380610665976	-2.2119570428940643	9.133573709098876	3.2167313073639763	-1.6343077395920647	5.125908305138987
5449	9	moved.	617	False	FacebookAI/roberta-base	0.489829740487039	2.8388062138110404	9	309	buckle_meaning1_syn2	expected	She had to buckle her seatbelt before the car moved.	3	14614	9.589803677545346	4.1791555916586445	-1.340349377847604	3.8203780276788386	3.996974336497841	-1.1581681226868006	3.1840950587986194
5450	0	She	618	False	FacebookAI/roberta-base	0.6153830885887146	0.7004433274269104	0	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	272348	12.514839611059164	2.348584769233529	-1.6481414418066187	5.197311339665721	2.1461111782554143	-1.445667850828504	4.244686013484513
5451	1	had	618	False	FacebookAI/roberta-base	0.0186608098447322	5.743844509124756	1	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	298533	12.606639108175928	2.291134028540106	3.45271048058465	0.03165970695464292	2.1353545614018206	3.6084899477229353	0.02709272742743374
5452	2	to	618	False	FacebookAI/roberta-base	0.9966487288475036	0.0048429765738546	2	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	3042375	14.928149347056001	0.8382667804615807	-0.8334238038877261	2.3011840708742555	0.38789303629230476	-0.3830500597184502	1.466751453395401
5453	3	secure	618	False	FacebookAI/roberta-base	0.003396637039259	8.201677322387695	3	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	5385	8.591558273371545	4.803886005929261	3.3977913164584344	0.03344706241450683	5.374368565638878	2.827308756748817	0.059171885514322245
5454	4	her	618	False	FacebookAI/roberta-base	0.9267327785491944	0.1097747087478637	4	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	267907	12.498398916975606	2.3588738239917806	-2.249099115243917	9.47919232870953	2.147748472596769	-2.037973763848905	7.675041985247907
5455	5	seatbelt	618	False	FacebookAI/roberta-base	0.3738481011241674	2.704117715358734	5	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	61	4.127134385045092	7.597849668143355	-4.893731952784621	133.45067751857385	5.846861827872997	-3.142744112514263	23.167353536351662
5456	6	before	618	False	FacebookAI/roberta-base	0.0528418719768524	4.2421746253967285	6	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	102229	11.53498045575106	2.9618085451337386	1.28036608026299	0.2779355351134009	2.2432928057027937	1.9988818196939349	0.1354866971232803
5457	7	the	618	False	FacebookAI/roberta-base	0.9630553722381592	0.0543093644082546	7	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	6500900	15.687451340644257	0.36307396011145876	-0.30876459570320414	1.361741772905408	0.6392157956081483	-0.5849064311998937	1.7948230383446082
5458	8	car	618	False	FacebookAI/roberta-base	0.321830004453659	1.6356292963027954	8	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	27027	10.204628644672065	3.794380610665976	-2.1587513143631805	8.660316890689089	3.2167313073639763	-1.5811020110611809	4.860308975324227
5459	9	moved.	618	False	FacebookAI/roberta-base	0.4934233026579022	2.7730048168450594	9	309	buckle_meaning1_syn2	unexpected	She had to secure her seatbelt before the car moved.	3	14614	9.589803677545346	4.1791555916586445	-1.406150774813585	4.080219454403638	3.996974336497841	-1.2239695196527816	3.4006599633476853
5460	0	The	619	False	FacebookAI/roberta-base	0.6111971735954285	0.710290253162384	0	310	buckle_meaning1_syn2	expected	The hiker stopped to buckle his boots.	4	6500900	15.687451340644257	0.36307396011145876	0.3472162930509253	0.7066524677088235	0.6392157956081483	0.07107445755423569	0.931392540335155
5461	1	hiker	619	False	FacebookAI/roberta-base	0.4116434790194034	4.469376415014267	1	310	buckle_meaning1_syn2	expected	The hiker stopped to buckle his boots.	4	443	6.095824562432225	6.365787266506269	-1.8964108514920017	6.661940786545216	6.923798088526874	-2.4544216735126074	11.63970005514106
5462	2	stopped	619	False	FacebookAI/roberta-base	0.0093741593882441	6.737094879150391	2	310	buckle_meaning1_syn2	expected	The hiker stopped to buckle his boots.	4	8085	8.997889450200717	4.549592378961198	2.1875025001891926	0.1121966100072413	4.81793920632924	1.9191556728211507	0.14673079864499605
5463	3	to	619	False	FacebookAI/roberta-base	0.9998132586479188	0.0002694716386031	3	310	buckle_meaning1_syn2	expected	The hiker stopped to buckle his boots.	4	3042375	14.928149347056001	0.8382667804615807	-0.8379973088229775	2.311732651184373	0.38789303629230476	-0.3876235646537017	1.473475011800377
5464	4	buckle	619	False	FacebookAI/roberta-base	0.0004269055207259	11.193795204162598	4	310	buckle_meaning1_syn2	expected	The hiker stopped to buckle his boots.	4	516	6.248042874508429	6.270524710059393	4.923270494103205	0.007275298076106828	6.970289388007446	4.223505816155152	0.014647203982731349
5465	5	his	619	False	FacebookAI/roberta-base	0.9436373710632324	0.0836955159902572	5	310	buckle_meaning1_syn2	expected	The hiker stopped to buckle his boots.	4	458105	13.03485587736601	2.023143774344888	-1.9394482583546306	6.954912596919705	2.0309317621570973	-1.94723624616684	7.009288837369662
5466	6	boots.	619	False	FacebookAI/roberta-base	0.47361764870584	3.406851030886173	6	310	buckle_meaning1_syn2	expected	The hiker stopped to buckle his boots.	4	4979	8.513185170018698	4.852934126882867	-1.4460830959966944	4.246448964845283	5.47812653740108	-2.071275506514907	7.93493773062173
5467	0	The	620	False	FacebookAI/roberta-base	0.6082111597061157	0.7173557877540588	0	310	buckle_meaning1_syn2	unexpected	The hiker stopped to secure his boots.	4	6500900	15.687451340644257	0.36307396011145876	0.3542818276426001	0.7016771874591743	0.6392157956081483	0.0781399921459105	0.924834947851788
5468	1	hiker	620	False	FacebookAI/roberta-base	0.409091058128979	4.784130439162254	1	310	buckle_meaning1_syn2	unexpected	The hiker stopped to secure his boots.	4	443	6.095824562432225	6.365787266506269	-1.5816568273440144	4.863006302074547	6.923798088526874	-2.13966764936462	8.496613304748749
5469	2	stopped	620	False	FacebookAI/roberta-base	0.0010437817545607	9.903964042663574	2	310	buckle_meaning1_syn2	unexpected	The hiker stopped to secure his boots.	4	8085	8.997889450200717	4.549592378961198	5.354371663702376	0.004727438985998929	4.81793920632924	5.086024836334334	0.006182547742898324
5470	3	to	620	False	FacebookAI/roberta-base	0.9995991587638856	0.0005784336826764	3	310	buckle_meaning1_syn2	unexpected	The hiker stopped to secure his boots.	4	3042375	14.928149347056001	0.8382667804615807	-0.8376883467789042	2.311018523863911	0.38789303629230476	-0.38731460260962836	1.4730198342687513
5471	4	secure	620	False	FacebookAI/roberta-base	0.0006514009437523	10.584166526794434	4	310	buckle_meaning1_syn2	unexpected	The hiker stopped to secure his boots.	4	5385	8.591558273371545	4.803886005929261	5.780280520865173	0.0030878490806353445	5.374368565638878	5.209797961155555	0.005462777269360798
5472	5	his	620	False	FacebookAI/roberta-base	0.8228167295455933	0.2813570201396942	5	310	buckle_meaning1_syn2	unexpected	The hiker stopped to secure his boots.	4	458105	13.03485587736601	2.023143774344888	-1.7417867542051937	5.707532274767395	2.0309317621570973	-1.749574742017403	5.752156005551028
5473	6	boots.	620	False	FacebookAI/roberta-base	0.4580792443593964	4.706372171640396	6	310	buckle_meaning1_syn2	unexpected	The hiker stopped to secure his boots.	4	4979	8.513185170018698	4.852934126882867	-0.14656195524247106	1.1578466632670998	5.47812653740108	-0.7717543657606836	2.1635585993595763
5474	0	The	621	False	FacebookAI/roberta-base	0.7272653579711914	0.4594462215900421	0	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	6500900	15.687451340644257	0.36307396011145876	0.09637226147858335	0.9081258928498741	0.6392157956081483	-0.17976957401810623	1.1969415249167377
5475	1	child	621	False	FacebookAI/roberta-base	0.0012936857528984	9.594297409057615	1	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	33232	10.411298637141247	3.6650406412829586	5.929256767774657	0.0026604585927078	2.988224004506052	6.606073404551563	0.001352131010834015
5476	2	struggled	621	False	FacebookAI/roberta-base	0.0583193004131317	4.09988260269165	2	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	2179	7.687080155783135	5.369934180794021	-1.270051578102371	3.56103622911006	6.432722431313913	-2.3328398286222622	10.307170608726324
5477	3	to	621	False	FacebookAI/roberta-base	0.9995144605636596	0.0007006591185927	3	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	3042375	14.928149347056001	0.8382667804615807	-0.8375661213429879	2.3107360758789373	0.38789303629230476	-0.3871923771737121	1.47283980477971
5478	4	buckle	621	False	FacebookAI/roberta-base	0.0081335715949535	6.941895484924316	4	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	516	6.248042874508429	6.270524710059393	0.6713707748649238	0.5110076210666328	6.970289388007446	-0.0283939030831295	1.0288008524454237
5479	5	the	621	False	FacebookAI/roberta-base	0.8279363512992859	0.2724082469940185	5	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	6500900	15.687451340644257	0.36307396011145876	-0.09066571311744026	1.0949029323872217	0.6392157956081483	-0.36680754861412984	1.4431201619135186
5480	6	belt	621	False	FacebookAI/roberta-base	0.1442093849182129	2.7937631607055664	6	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	4435	8.397508348470257	4.92532797747843	-2.1315648167728636	8.428044844082306	5.628215008869388	-2.8344518481638215	17.02106761329914
5481	7	on	621	False	FacebookAI/roberta-base	0.2100843042135238	2.250959634780884	7	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	833044	13.63284294129851	1.6489064328885412	0.6020532018923426	0.5476859710085501	1.634844628353925	0.6161150064269587	0.5400384131845097
5482	8	his	621	False	FacebookAI/roberta-base	0.5278885364532471	0.9216947555541992	8	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	458105	13.03485587736601	2.023143774344888	-1.1014490187906887	3.0085222723461555	2.0309317621570973	-1.109237006602898	3.032044082031097
5483	9	coat.	621	False	FacebookAI/roberta-base	0.4528418527625036	5.430522873997688	9	311	buckle_meaning1_syn2	expected	The child struggled to buckle the belt on his coat.	4	5786	8.663369301573839	4.758944618560542	0.6715782554371463	0.5109016079112192	5.278031747178127	0.15249112681956145	0.8585665121381766
5484	0	The	622	False	FacebookAI/roberta-base	0.8434175252914429	0.2456810921430587	0	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	6500900	15.687451340644257	0.36307396011145876	-0.11739286796840007	1.124561146969722	0.6392157956081483	-0.3935347034650897	1.4822107206875699
5485	1	child	622	False	FacebookAI/roberta-base	0.0020012990571558	8.964847564697266	1	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	33232	10.411298637141247	3.6650406412829586	5.299806923414307	0.004992557759864653	2.988224004506052	5.976623560191213	0.0025373791529761354
5486	2	struggled	622	False	FacebookAI/roberta-base	0.1865000426769256	2.422752141952514	2	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	2179	7.687080155783135	5.369934180794021	-2.947182038841507	19.05218968080614	6.432722431313913	-4.009970289361398	55.14523213906191
5487	3	to	622	False	FacebookAI/roberta-base	0.9998477697372437	0.0002196051354985	3	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	3042375	14.928149347056001	0.8382667804615807	-0.8380471753260822	2.311847932082104	0.38789303629230476	-0.38767343115680625	1.4735484906786795
5488	4	secure	622	False	FacebookAI/roberta-base	0.0553419068455696	4.175483703613281	4	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	5385	8.591558273371545	4.803886005929261	-0.6284023023159797	1.8746131203445664	5.374368565638878	-1.1988848620255972	3.316416597846404
5489	5	the	622	False	FacebookAI/roberta-base	0.7895729541778564	0.3408554792404175	5	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	6500900	15.687451340644257	0.36307396011145876	-0.02221848087104128	1.0224671495824995	0.6392157956081483	-0.29836031636773086	1.3476472797817955
5490	6	belt	622	False	FacebookAI/roberta-base	0.004624078515917	7.756618499755859	6	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	4435	8.397508348470257	4.92532797747843	2.8312905222774294	0.05893674538741234	5.628215008869388	2.1284034908864715	0.11902717020440488
5491	7	on	622	False	FacebookAI/roberta-base	0.1044304519891738	3.259385585784912	7	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	833044	13.63284294129851	1.6489064328885412	1.610479152896371	0.19979186028809592	1.634844628353925	1.624540957430987	0.1970020867952453
5492	8	his	622	False	FacebookAI/roberta-base	0.5113974809646606	0.9674830436706544	8	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	458105	13.03485587736601	2.023143774344888	-1.0556607306742336	2.8738733830212104	2.0309317621570973	-1.063448718486443	2.896342454762975
5493	9	coat.	622	False	FacebookAI/roberta-base	0.459062553170952	5.708767518401146	9	311	buckle_meaning1_syn2	unexpected	The child struggled to secure the belt on his coat.	4	5786	8.663369301573839	4.758944618560542	0.949822899840604	0.386809521416721	5.278031747178127	0.4307357712230191	0.6500306448875018
